gender,age,age_o,samerace,attractive_o,sincere_o,intelligence_o,funny_o,ambition_o,shared_interests_o,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,interests_correlate,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,match,age_d,relative_attractive,relative_sincere,relative_intelligence,relative_funny,relative_ambition,relative_shared
1,28.0,30.0,1,5.0,6.0,5.0,5.0,6.0,8.0,40.0,20.0,20.0,20.0,0.0,0.0,8.0,9.0,8.0,8.0,8.0,5.0,8.0,8.0,7.0,7.0,7.0,-0.29,5.0,2.0,6.0,5.0,0,2.0,2.0,1.6,1.6,1.4,0.0,0.0
1,28.0,21.0,0,4.0,6.0,6.0,5.0,7.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,0.16,5.0,2.0,7.0,7.0,0,7.0,3.2,1.6,1.4,1.6,0.0,0.0
1,28.0,25.0,1,6.0,8.0,8.0,6.0,7.0,9.0,40.0,20.0,20.0,20.0,0.0,0.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,7.0,-0.29,5.0,2.0,7.0,6.0,0,3.0,3.2,1.6,1.8,1.4,0.0,0.0
1,28.0,26.0,1,3.0,4.0,6.0,4.0,5.0,2.0,40.0,20.0,20.0,20.0,0.0,0.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,7.0,6.0,7.0,6.0,0.83,5.0,2.0,7.0,6.0,0,2.0,3.6,1.6,1.4,1.2,0.0,0.0
1,28.0,27.0,1,4.0,3.0,4.0,2.0,3.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0,8.0,9.0,8.0,8.0,8.0,6.0,8.0,7.0,6.0,8.0,6.0,0.68,5.0,2.0,7.0,5.0,0,1.0,2.4,1.6,1.4,1.2,0.0,0.0
1,28.0,23.0,0,3.0,9.0,9.0,5.0,9.0,5.0,40.0,20.0,20.0,20.0,0.0,0.0,8.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,7.0,8.0,6.0,0.11,5.0,2.0,6.0,3.0,0,5.0,2.4,1.6,1.8,1.4,0.0,0.0
1,23.0,21.0,0,5.0,9.0,9.0,8.0,9.0,5.0,20.0,25.0,25.0,10.0,10.0,10.0,6.0,10.0,10.0,9.0,10.0,5.0,8.0,10.0,7.0,9.0,5.0,0.39,5.0,2.0,6.0,6.0,0,2.0,1.0,2.0,2.5,0.7,0.9,0.5
1,23.0,27.0,1,6.0,7.0,7.0,7.0,7.0,7.0,20.0,25.0,25.0,10.0,10.0,10.0,6.0,10.0,10.0,9.0,10.0,5.0,8.0,9.0,7.0,10.0,8.0,0.16,5.0,2.0,7.0,7.0,0,4.0,1.0,2.0,2.25,0.7,1.0,0.8
1,23.0,21.0,0,6.0,8.0,7.0,6.0,7.0,5.0,20.0,25.0,25.0,10.0,10.0,10.0,6.0,10.0,10.0,9.0,10.0,6.0,9.0,10.0,8.0,10.0,7.0,0.1,5.0,2.0,7.0,7.0,0,2.0,1.2,2.25,2.5,0.8,1.0,0.7
1,23.0,25.0,0,7.0,7.0,7.0,8.0,8.0,6.0,20.0,25.0,25.0,10.0,10.0,10.0,6.0,10.0,10.0,9.0,10.0,8.0,9.0,8.0,10.0,9.0,8.0,0.53,5.0,2.0,9.0,6.0,0,2.0,1.6,2.25,2.0,1.0,0.9,0.8
1,23.0,23.0,0,6.0,6.0,6.0,6.0,6.0,4.0,20.0,25.0,25.0,10.0,10.0,10.0,6.0,10.0,10.0,9.0,10.0,8.0,9.0,8.0,9.0,9.0,8.0,0.03,5.0,2.0,9.0,7.0,0,0.0,1.6,2.25,2.0,0.9,0.9,0.8
1,23.0,22.0,0,5.0,6.0,6.0,4.0,3.0,4.0,20.0,25.0,25.0,10.0,10.0,10.0,6.0,10.0,10.0,9.0,10.0,9.0,8.0,9.0,10.0,9.0,8.0,-0.16,5.0,2.0,10.0,7.0,0,1.0,1.8,2.0,2.25,1.0,0.9,0.8
1,23.0,22.0,0,6.0,8.0,7.0,6.0,5.0,3.0,20.0,25.0,25.0,10.0,10.0,10.0,6.0,10.0,10.0,9.0,10.0,6.0,8.0,8.0,8.0,9.0,6.0,0.52,5.0,2.0,7.0,8.0,0,1.0,1.2,2.0,2.0,0.8,0.9,0.6
1,23.0,23.0,0,7.0,7.0,8.0,8.0,7.0,8.0,20.0,25.0,25.0,10.0,10.0,10.0,6.0,10.0,10.0,9.0,10.0,7.0,9.0,10.0,10.0,10.0,10.0,0.49,5.0,2.0,8.0,9.0,1,0.0,1.4,2.25,2.5,1.0,1.0,1.0
1,23.0,27.0,0,8.0,8.0,7.0,9.0,7.0,5.0,20.0,25.0,25.0,10.0,10.0,10.0,6.0,10.0,10.0,9.0,10.0,6.0,8.0,10.0,8.0,7.0,7.0,0.2,5.0,2.0,8.0,7.0,0,4.0,1.2,2.0,2.5,0.8,0.7,0.7
1,23.0,30.0,0,7.0,7.0,6.0,6.0,6.0,4.0,20.0,25.0,25.0,10.0,10.0,10.0,6.0,10.0,10.0,9.0,10.0,6.0,9.0,9.0,8.0,8.0,7.0,-0.15,5.0,2.0,8.0,7.0,0,7.0,1.2,2.25,2.25,0.8,0.8,0.7
1,23.0,21.0,0,4.0,4.0,5.0,6.0,6.0,5.0,20.0,25.0,25.0,10.0,10.0,10.0,6.0,10.0,10.0,9.0,10.0,8.0,9.0,10.0,9.0,10.0,9.0,0.5,5.0,2.0,10.0,10.0,0,2.0,1.6,2.25,2.5,0.9,1.0,0.9
1,23.0,25.0,0,6.0,8.0,8.0,8.0,8.0,6.0,20.0,25.0,25.0,10.0,10.0,10.0,6.0,10.0,10.0,9.0,10.0,8.0,8.0,8.0,9.0,9.0,8.0,0.33,5.0,2.0,8.0,5.0,0,2.0,1.6,2.0,2.0,0.9,0.9,0.8
1,23.0,26.0,0,5.0,6.0,8.0,6.0,8.0,4.0,20.0,25.0,25.0,10.0,10.0,10.0,6.0,10.0,10.0,9.0,10.0,6.0,9.0,9.0,8.0,9.0,7.0,-0.12,5.0,2.0,7.0,8.0,0,3.0,1.2,2.25,2.25,0.8,0.9,0.7
0,23.0,29.0,0,7.0,6.0,6.0,7.0,9.0,5.0,17.0,18.0,18.0,15.0,17.0,15.0,10.0,10.0,9.0,8.0,5.0,2.0,6.0,2.0,3.0,2.0,3.0,0.26,15.0,3.0,2.0,5.0,0,6.0,0.34,1.08,0.36,0.45,0.34,0.45
0,23.0,22.0,0,8.0,8.0,7.0,7.0,7.0,5.0,17.0,18.0,18.0,15.0,17.0,15.0,10.0,10.0,9.0,8.0,5.0,3.0,9.0,9.0,7.0,9.0,7.0,-0.15,15.0,3.0,5.0,6.0,0,1.0,0.51,1.62,1.62,1.05,1.53,1.05
0,23.0,26.0,1,8.0,6.0,7.0,7.0,7.0,5.0,17.0,18.0,18.0,15.0,17.0,15.0,10.0,10.0,9.0,8.0,5.0,4.0,7.0,9.0,9.0,10.0,7.0,0.07,15.0,3.0,9.0,9.0,1,3.0,0.68,1.26,1.62,1.35,1.7,1.05
0,23.0,21.0,1,9.0,8.0,8.0,10.0,9.0,6.0,17.0,18.0,18.0,15.0,17.0,15.0,10.0,10.0,9.0,8.0,5.0,3.0,10.0,8.0,6.0,7.0,7.0,-0.37,15.0,3.0,5.0,10.0,0,2.0,0.51,1.8,1.44,0.9,1.19,1.05
0,23.0,22.0,1,7.0,8.0,7.0,5.0,7.0,5.0,17.0,18.0,18.0,15.0,17.0,15.0,10.0,10.0,9.0,8.0,5.0,3.0,10.0,5.0,3.0,5.0,4.0,0.65,15.0,3.0,3.0,10.0,0,1.0,0.51,1.8,0.9,0.45,0.85,0.6
0,23.0,22.0,1,7.0,7.0,6.0,5.0,4.0,5.0,17.0,18.0,18.0,15.0,17.0,15.0,10.0,10.0,9.0,8.0,5.0,4.0,10.0,9.0,8.0,9.0,7.0,-0.31,15.0,3.0,6.0,8.0,0,1.0,0.68,1.8,1.62,1.2,1.53,1.05
0,23.0,25.0,1,8.0,10.0,8.0,8.0,10.0,5.0,17.0,18.0,18.0,15.0,17.0,15.0,10.0,10.0,9.0,8.0,5.0,3.0,10.0,7.0,3.0,5.0,2.0,-0.06,15.0,3.0,3.0,3.0,0,2.0,0.51,1.8,1.26,0.45,0.85,0.3
0,23.0,24.0,0,8.0,6.0,6.0,7.0,7.0,5.0,17.0,18.0,18.0,15.0,17.0,15.0,10.0,10.0,9.0,8.0,5.0,3.0,10.0,9.0,2.0,9.0,3.0,0.37,15.0,3.0,3.0,6.0,0,1.0,0.51,1.8,1.62,0.3,1.53,0.45
0,22.0,29.0,0,4.0,7.0,7.0,6.0,6.0,5.0,10.0,20.0,20.0,20.0,15.0,15.0,6.0,10.0,10.0,9.0,10.0,8.0,7.0,7.0,7.0,7.0,7.0,0.23,12.0,3.0,8.0,7.0,0,7.0,0.8,1.4,1.4,1.4,1.05,1.05
0,22.0,22.0,0,5.0,10.0,7.0,5.0,4.0,1.0,10.0,20.0,20.0,20.0,15.0,15.0,6.0,10.0,10.0,9.0,10.0,8.0,8.0,8.0,7.0,8.0,1.0,-0.01,12.0,3.0,5.0,5.0,0,0.0,0.8,1.6,1.6,1.4,1.2,0.15
0,22.0,27.0,0,5.0,6.0,6.0,5.0,5.0,4.0,10.0,20.0,20.0,20.0,15.0,15.0,6.0,10.0,10.0,9.0,10.0,7.0,6.0,9.0,7.0,7.0,7.0,0.68,12.0,3.0,8.0,7.0,0,5.0,0.7,1.2,1.8,1.4,1.05,1.05
0,22.0,26.0,1,5.0,8.0,7.0,5.0,5.0,4.0,10.0,20.0,20.0,20.0,15.0,15.0,6.0,10.0,10.0,9.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,0.02,12.0,3.0,10.0,8.0,0,4.0,0.8,2.0,2.0,2.0,1.5,1.5
0,22.0,21.0,1,6.0,9.0,8.0,6.0,8.0,6.0,10.0,20.0,20.0,20.0,15.0,15.0,6.0,10.0,10.0,9.0,10.0,10.0,9.0,9.0,8.0,8.0,7.0,-0.34,12.0,3.0,8.0,7.0,1,1.0,1.0,1.8,1.8,1.6,1.2,1.05
0,22.0,22.0,1,5.0,8.0,8.0,7.0,7.0,7.0,10.0,20.0,20.0,20.0,15.0,15.0,6.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,0.44,12.0,3.0,8.0,7.0,0,0.0,1.0,2.0,2.0,2.0,1.35,1.35
0,22.0,22.0,1,6.0,8.0,6.0,6.0,6.0,5.0,10.0,20.0,20.0,20.0,15.0,15.0,6.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,-0.58,12.0,3.0,8.0,7.0,0,0.0,1.0,2.0,2.0,2.0,1.5,1.35
0,22.0,24.0,0,6.0,8.0,7.0,6.0,5.0,5.0,10.0,20.0,20.0,20.0,15.0,15.0,6.0,10.0,10.0,9.0,10.0,8.0,8.0,10.0,10.0,9.0,7.0,0.23,12.0,3.0,8.0,8.0,0,2.0,0.8,1.6,2.0,2.0,1.35,1.05
0,29.0,27.0,0,3.0,6.0,5.0,4.0,6.0,4.0,5.0,20.0,25.0,15.0,15.0,20.0,7.0,9.0,9.0,9.0,9.0,5.0,1.0,9.0,1.0,1.0,1.0,0.28,10.0,2.0,2.0,1.0,0,2.0,0.25,0.2,2.25,0.15,0.15,0.2
0,29.0,26.0,0,6.0,6.0,6.0,8.0,6.0,5.0,5.0,20.0,25.0,15.0,15.0,20.0,7.0,9.0,9.0,9.0,9.0,6.0,10.0,10.0,8.0,8.0,8.0,0.45,10.0,2.0,6.0,2.0,0,3.0,0.3,2.0,2.5,1.2,1.2,1.6
0,29.0,21.0,0,4.0,8.0,6.0,6.0,5.0,1.0,5.0,20.0,25.0,15.0,15.0,20.0,7.0,9.0,9.0,9.0,9.0,2.0,10.0,10.0,1.0,7.0,2.0,-0.34,10.0,2.0,3.0,1.0,0,8.0,0.1,2.0,2.5,0.15,1.05,0.4
0,29.0,22.0,0,5.0,8.0,7.0,6.0,5.0,5.0,5.0,20.0,25.0,15.0,15.0,20.0,7.0,9.0,9.0,9.0,9.0,10.0,4.0,8.0,1.0,1.0,3.0,0.61,10.0,2.0,3.0,1.0,0,7.0,0.5,0.8,2.0,0.15,0.15,0.6
0,29.0,25.0,0,6.0,8.0,8.0,7.0,7.0,5.0,5.0,20.0,25.0,15.0,15.0,20.0,7.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,9.0,10.0,8.0,0.41,10.0,2.0,8.0,8.0,0,4.0,0.45,2.0,2.5,1.35,1.5,1.6
0,28.0,22.0,0,0.0,6.0,5.0,4.0,3.0,2.0,15.0,15.0,20.0,15.0,15.0,20.0,7.0,10.0,7.0,10.0,7.0,6.0,8.0,7.0,8.0,7.0,3.0,-0.04,5.0,1.0,5.0,4.0,0,6.0,0.9,1.2,1.4,1.2,1.05,0.6
0,28.0,27.0,0,4.0,6.0,6.0,5.0,5.0,2.0,15.0,15.0,20.0,15.0,15.0,20.0,7.0,10.0,7.0,10.0,7.0,7.0,7.0,8.0,7.0,8.0,6.0,0.8,5.0,1.0,5.0,3.0,0,1.0,1.05,1.05,1.6,1.05,1.2,1.2
0,28.0,28.0,1,2.0,8.0,8.0,4.0,6.0,3.0,15.0,15.0,20.0,15.0,15.0,20.0,7.0,10.0,7.0,10.0,7.0,8.0,8.0,8.0,8.0,8.0,5.0,-0.18,5.0,1.0,8.0,4.0,0,0.0,1.2,1.2,1.6,1.2,1.2,1.0
0,28.0,26.0,1,5.0,8.0,9.0,7.0,5.0,5.0,15.0,15.0,20.0,15.0,15.0,20.0,7.0,10.0,7.0,10.0,7.0,6.0,5.0,6.0,8.0,8.0,4.0,0.14,5.0,1.0,5.0,2.0,0,2.0,0.9,0.75,1.2,1.2,1.2,0.8
0,28.0,21.0,1,6.0,6.0,8.0,7.0,7.0,2.0,15.0,15.0,20.0,15.0,15.0,20.0,7.0,10.0,7.0,10.0,7.0,6.0,9.0,8.0,8.0,8.0,5.0,-0.47,5.0,1.0,6.0,4.0,1,7.0,0.9,1.35,1.6,1.2,1.2,1.0
0,28.0,22.0,1,5.0,8.0,7.0,5.0,6.0,5.0,15.0,15.0,20.0,15.0,15.0,20.0,7.0,10.0,7.0,10.0,7.0,7.0,7.0,8.0,8.0,8.0,5.0,0.41,5.0,1.0,6.0,4.0,0,6.0,1.05,1.05,1.6,1.2,1.2,1.0
0,28.0,22.0,1,3.0,7.0,7.0,3.0,6.0,5.0,15.0,15.0,20.0,15.0,15.0,20.0,7.0,10.0,7.0,10.0,7.0,6.0,5.0,7.0,8.0,9.0,4.0,-0.56,5.0,1.0,4.0,2.0,0,6.0,0.9,0.75,1.4,1.2,1.35,0.8
0,28.0,25.0,1,5.0,9.0,10.0,7.0,8.0,7.0,15.0,15.0,20.0,15.0,15.0,20.0,7.0,10.0,7.0,10.0,7.0,5.0,8.0,8.0,8.0,7.0,4.0,0.53,5.0,1.0,7.0,5.0,0,3.0,0.75,1.2,1.6,1.2,1.05,0.8
0,28.0,24.0,0,6.0,7.0,8.0,6.0,5.0,7.0,15.0,15.0,20.0,15.0,15.0,20.0,7.0,10.0,7.0,10.0,7.0,6.0,8.0,8.0,8.0,8.0,5.0,0.28,5.0,1.0,7.0,4.0,1,4.0,0.9,1.2,1.6,1.2,1.2,1.0
0,26.0,29.0,1,9.0,8.0,8.0,8.0,7.0,5.0,30.0,10.0,20.0,20.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,6.0,7.0,7.0,7.0,8.0,6.0,0.27,1.0,5.0,6.0,7.0,0,3.0,1.8,0.7,1.4,1.4,0.8,0.6
0,26.0,27.0,0,8.0,7.0,6.0,5.0,5.0,4.0,30.0,10.0,20.0,20.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,6.0,7.0,7.0,5.0,6.0,6.0,0.17,1.0,5.0,6.0,5.0,0,1.0,1.8,0.7,1.4,1.0,0.6,0.6
0,26.0,26.0,0,8.0,6.0,7.0,5.0,6.0,7.0,30.0,10.0,20.0,20.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,8.0,7.0,8.0,7.0,0.37,1.0,5.0,7.0,7.0,0,0.0,2.1,0.7,1.6,1.4,0.8,0.7
0,26.0,22.0,0,7.0,7.0,7.0,6.0,5.0,5.0,30.0,10.0,20.0,20.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,7.0,8.0,8.0,7.0,9.0,7.0,0.14,1.0,5.0,7.0,8.0,0,4.0,2.1,0.8,1.6,1.4,0.9,0.7
0,26.0,25.0,0,10.0,9.0,9.0,9.0,7.0,8.0,30.0,10.0,20.0,20.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,6.0,8.0,8.0,7.0,7.0,8.0,0.21,1.0,5.0,7.0,7.0,1,1.0,1.8,0.8,1.6,1.4,0.7,0.8
0,26.0,24.0,0,6.0,5.0,6.0,4.0,5.0,5.0,30.0,10.0,20.0,20.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,8.0,6.0,8.0,6.0,0.26,1.0,5.0,6.0,7.0,0,2.0,2.1,0.7,1.6,1.2,0.8,0.6
0,27.0,29.0,0,4.0,6.0,6.0,5.0,4.0,4.0,10.0,25.0,25.0,10.0,10.0,20.0,8.0,8.0,6.0,9.0,9.0,7.0,7.0,8.0,6.0,8.0,5.0,-0.07,2.0,4.0,7.0,5.0,0,2.0,0.7,1.75,2.0,0.6,0.8,1.0
0,27.0,22.0,0,6.0,6.0,8.0,6.0,7.0,6.0,10.0,25.0,25.0,10.0,10.0,20.0,8.0,8.0,6.0,9.0,9.0,7.0,7.0,7.0,6.0,5.0,5.0,0.39,2.0,4.0,6.0,5.0,0,5.0,0.7,1.75,1.75,0.6,0.5,1.0
0,27.0,27.0,0,3.0,4.0,6.0,3.0,7.0,2.0,10.0,25.0,25.0,10.0,10.0,20.0,8.0,8.0,6.0,9.0,9.0,4.0,5.0,7.0,4.0,5.0,3.0,0.03,2.0,4.0,4.0,2.0,0,0.0,0.4,1.25,1.75,0.4,0.5,0.6
0,27.0,28.0,0,4.0,6.0,8.0,4.0,9.0,1.0,10.0,25.0,25.0,10.0,10.0,20.0,8.0,8.0,6.0,9.0,9.0,7.0,7.0,8.0,6.0,4.0,4.0,-0.18,2.0,4.0,7.0,5.0,0,1.0,0.7,1.75,2.0,0.6,0.4,0.8
0,27.0,26.0,0,6.0,6.0,9.0,6.0,6.0,5.0,10.0,25.0,25.0,10.0,10.0,20.0,8.0,8.0,6.0,9.0,9.0,5.0,6.0,8.0,6.0,8.0,4.0,0.34,2.0,4.0,5.0,3.0,0,1.0,0.5,1.5,2.0,0.6,0.8,0.8
0,27.0,21.0,0,7.0,7.0,9.0,8.0,8.0,5.0,10.0,25.0,25.0,10.0,10.0,20.0,8.0,8.0,6.0,9.0,9.0,5.0,6.0,6.0,4.0,7.0,5.0,-0.05,2.0,4.0,6.0,4.0,0,6.0,0.5,1.5,1.5,0.4,0.7,1.0
0,27.0,22.0,0,6.0,7.0,8.0,4.0,7.0,6.0,10.0,25.0,25.0,10.0,10.0,20.0,8.0,8.0,6.0,9.0,9.0,6.0,6.0,7.0,6.0,6.0,6.0,0.07,2.0,4.0,6.0,4.0,0,5.0,0.6,1.5,1.75,0.6,0.6,1.2
0,27.0,25.0,0,8.0,7.0,7.0,9.0,6.0,8.0,10.0,25.0,25.0,10.0,10.0,20.0,8.0,8.0,6.0,9.0,9.0,6.0,6.0,6.0,5.0,6.0,4.0,0.15,2.0,4.0,5.0,4.0,0,2.0,0.6,1.5,1.5,0.5,0.6,0.8
0,27.0,24.0,0,6.0,6.0,7.0,5.0,6.0,5.0,10.0,25.0,25.0,10.0,10.0,20.0,8.0,8.0,6.0,9.0,9.0,8.0,6.0,8.0,5.0,8.0,5.0,-0.17,2.0,4.0,6.0,5.0,1,3.0,0.8,1.5,2.0,0.5,0.8,1.0
0,23.0,29.0,0,8.0,8.0,8.0,8.0,6.0,8.0,17.0,17.0,17.0,17.0,17.0,15.0,7.0,9.0,9.0,8.0,9.0,6.0,7.0,8.0,7.0,8.0,6.0,0.48,10.0,0.0,6.0,6.0,0,6.0,1.02,1.19,1.36,1.19,1.36,0.9
0,23.0,22.0,1,7.0,6.0,7.0,8.0,7.0,7.0,17.0,17.0,17.0,17.0,17.0,15.0,7.0,9.0,9.0,8.0,9.0,6.0,7.0,7.0,7.0,7.0,6.0,-0.43,10.0,0.0,6.0,5.0,0,1.0,1.02,1.19,1.19,1.19,1.19,0.9
0,23.0,27.0,0,6.0,7.0,6.0,7.0,5.0,3.0,17.0,17.0,17.0,17.0,17.0,15.0,7.0,9.0,9.0,8.0,9.0,7.0,7.0,7.0,7.0,7.0,6.0,0.65,10.0,0.0,6.0,5.0,0,4.0,1.19,1.19,1.19,1.19,1.19,0.9
0,23.0,28.0,0,5.0,6.0,5.0,8.0,6.0,2.0,17.0,17.0,17.0,17.0,17.0,15.0,7.0,9.0,9.0,8.0,9.0,7.0,7.0,7.0,7.0,8.0,6.0,-0.2,10.0,0.0,6.0,6.0,0,5.0,1.19,1.19,1.19,1.19,1.36,0.9
0,23.0,26.0,0,7.0,7.0,7.0,7.0,7.0,8.0,17.0,17.0,17.0,17.0,17.0,15.0,7.0,9.0,9.0,8.0,9.0,7.0,7.0,8.0,7.0,7.0,6.0,0.02,10.0,0.0,6.0,5.0,0,3.0,1.19,1.19,1.36,1.19,1.19,0.9
0,23.0,21.0,0,8.0,8.0,9.0,9.0,8.0,6.0,17.0,17.0,17.0,17.0,17.0,15.0,7.0,9.0,9.0,8.0,9.0,5.0,7.0,7.0,5.0,7.0,5.0,-0.37,10.0,0.0,5.0,4.0,0,2.0,0.85,1.19,1.19,0.85,1.19,0.75
0,23.0,22.0,0,5.0,7.0,7.0,7.0,6.0,7.0,17.0,17.0,17.0,17.0,17.0,15.0,7.0,9.0,9.0,8.0,9.0,7.0,7.0,7.0,7.0,6.0,7.0,0.45,10.0,0.0,6.0,5.0,0,1.0,1.19,1.19,1.19,1.19,1.02,1.05
0,23.0,22.0,0,6.0,8.0,7.0,7.0,6.0,5.0,17.0,17.0,17.0,17.0,17.0,15.0,7.0,9.0,9.0,8.0,9.0,7.0,7.0,7.0,8.0,8.0,5.0,-0.63,10.0,0.0,6.0,6.0,0,1.0,1.19,1.19,1.19,1.36,1.36,0.75
0,23.0,25.0,0,7.0,9.0,8.0,9.0,5.0,6.0,17.0,17.0,17.0,17.0,17.0,15.0,7.0,9.0,9.0,8.0,9.0,7.0,7.0,7.0,7.0,7.0,5.0,0.35,10.0,0.0,6.0,6.0,0,2.0,1.19,1.19,1.19,1.19,1.19,0.75
0,23.0,24.0,1,6.0,7.0,6.0,8.0,6.0,5.0,17.0,17.0,17.0,17.0,17.0,15.0,7.0,9.0,9.0,8.0,9.0,5.0,8.0,7.0,6.0,8.0,5.0,0.5,10.0,0.0,5.0,4.0,0,1.0,0.85,1.36,1.19,1.02,1.36,0.75
1,29.0,23.0,0,2.0,6.0,2.0,3.0,2.0,3.0,20.0,25.0,15.0,15.0,53.0,20.0,6.0,7.0,7.0,8.0,8.0,7.0,6.0,6.0,7.0,9.0,5.0,0.26,3.0,3.0,6.0,6.0,0,6.0,1.4,1.5,0.9,1.05,4.77,1.0
1,29.0,22.0,0,8.0,7.0,7.0,7.0,7.0,7.0,20.0,25.0,15.0,15.0,53.0,20.0,6.0,7.0,7.0,8.0,8.0,4.0,7.0,7.0,6.0,6.0,5.0,0.23,3.0,3.0,5.0,5.0,0,7.0,0.8,1.75,1.05,0.9,3.18,1.0
1,29.0,26.0,1,6.0,7.0,7.0,7.0,8.0,6.0,20.0,25.0,15.0,15.0,53.0,20.0,6.0,7.0,7.0,8.0,8.0,9.0,8.0,8.0,8.0,7.0,5.0,0.27,3.0,3.0,8.0,5.0,0,3.0,1.8,2.0,1.2,1.2,3.71,1.0
1,29.0,24.0,0,2.0,7.0,7.0,5.0,4.0,2.0,20.0,25.0,15.0,15.0,53.0,20.0,6.0,7.0,7.0,8.0,8.0,2.0,6.0,7.0,5.0,6.0,4.0,0.17,3.0,3.0,5.0,6.0,0,5.0,0.4,1.5,1.05,0.75,3.18,0.8
1,29.0,27.0,0,7.0,7.0,8.0,6.0,8.0,5.0,20.0,25.0,15.0,15.0,53.0,20.0,6.0,7.0,7.0,8.0,8.0,4.0,6.0,6.0,5.0,4.0,4.0,-0.07,3.0,3.0,4.0,5.0,0,2.0,0.8,1.5,0.9,0.75,2.12,0.8
1,29.0,23.0,0,6.0,7.0,8.0,7.0,8.0,6.0,20.0,25.0,15.0,15.0,53.0,20.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,0.48,3.0,3.0,8.0,7.0,0,6.0,1.6,2.0,1.2,1.2,3.18,1.6
1,22.0,23.0,0,3.0,9.0,9.0,7.0,9.0,7.0,20.0,15.0,20.0,20.0,5.0,10.0,5.0,7.0,6.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,5.0,-0.15,1.0,3.0,7.0,5.0,0,1.0,1.6,1.2,1.4,1.4,0.35,0.5
1,22.0,22.0,0,8.0,8.0,8.0,7.0,8.0,1.0,20.0,15.0,20.0,20.0,5.0,10.0,5.0,7.0,6.0,7.0,7.0,5.0,10.0,7.0,5.0,4.0,1.0,-0.01,1.0,3.0,5.0,1.0,0,0.0,1.0,1.5,1.4,1.0,0.2,0.1
1,22.0,28.0,0,6.0,8.0,7.0,8.0,7.0,3.0,20.0,15.0,20.0,20.0,5.0,10.0,5.0,7.0,6.0,7.0,7.0,0.0,6.0,5.0,4.0,3.0,2.0,-0.04,1.0,3.0,1.0,5.0,0,6.0,0.0,0.9,1.0,0.8,0.15,0.2
1,22.0,27.0,0,7.0,7.0,7.0,6.0,5.0,5.0,20.0,15.0,20.0,20.0,5.0,10.0,5.0,7.0,6.0,7.0,7.0,6.0,6.0,8.0,6.0,7.0,6.0,0.39,1.0,3.0,6.0,5.0,0,5.0,1.2,0.9,1.6,1.2,0.35,0.6
1,22.0,23.0,1,6.0,7.0,7.0,7.0,7.0,6.0,20.0,15.0,20.0,20.0,5.0,10.0,5.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,7.0,-0.43,1.0,3.0,6.0,5.0,0,1.0,1.4,0.9,1.4,1.6,0.35,0.7
1,28.0,28.0,1,8.0,8.0,8.0,8.0,8.0,5.0,50.0,10.0,30.0,10.0,0.0,0.0,5.0,9.0,5.0,8.0,8.0,2.0,8.0,8.0,4.0,6.0,3.0,-0.18,0.0,1.0,4.0,4.0,0,0.0,1.0,0.8,2.4,0.4,0.0,0.0
1,28.0,27.0,0,7.0,7.0,8.0,6.0,4.0,4.0,50.0,10.0,30.0,10.0,0.0,0.0,5.0,9.0,5.0,8.0,8.0,4.0,6.0,8.0,4.0,9.0,1.0,-0.18,0.0,1.0,4.0,3.0,0,1.0,2.0,0.6,2.4,0.4,0.0,0.0
1,28.0,23.0,0,7.0,7.0,7.0,7.0,8.0,6.0,50.0,10.0,30.0,10.0,0.0,0.0,5.0,9.0,5.0,8.0,8.0,5.0,6.0,5.0,8.0,6.0,2.0,-0.2,0.0,1.0,5.0,4.0,0,5.0,2.5,0.6,1.5,0.8,0.0,0.0
1,26.0,23.0,1,4.0,7.0,9.0,9.0,10.0,7.0,25.0,10.0,20.0,20.0,15.0,10.0,8.0,6.0,8.0,9.0,6.0,8.0,6.0,7.0,7.0,7.0,5.0,0.07,2.0,0.0,8.0,3.0,1,3.0,2.0,0.6,1.4,1.4,1.05,0.5
